story,question,answer,i,dataGenSeq,sType,qTypeRaw,qTypeTomOrNot,qOrder,storyHasToM,answerMem,answerReal,qToMandOmniReader,answerMemOrReal,cands,correct,falseTrueBelief,factVsMind
Sophia entered the pantry. Liam entered the pantry. Liam dislikes the dress. The plum is in the treasure chest. Sophia moved the plum to the pantry. Liam exited the pantry. Liam dislikes the dress. Sophia exited the pantry. Liam entered the pantry.,Where will Sophia look for the plum?,pantry,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,first_order_0_no_tom,False,first_order,False,treasure chest,pantry,False,reality,"[""pantry"", ""treasure chest""]",0,true,mind
Mason entered the attic. Abigail entered the attic. The onion is in the container. Mason exited the attic. Abigail moved the onion to the basket. Mason entered the study.,Where will Mason look for the onion?,container,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_alt_loc",false_belief,first_order_0_tom,True,first_order,True,container,basket,False,memory,"[""container"", ""basket""]",0,false,mind
Nathan dislikes the lettuce. Mason entered the laundry. Oliver entered the laundry. The lemon is in the cupboard. Mason moved the lemon to the drawer. Oliver exited the laundry. Nathan dislikes the apple. Mason exited the laundry. Oliver entered the laundry.,Where does Oliver think that Mason searches for the lemon?,drawer,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_1_no_tom,False,second_order,False,cupboard,drawer,False,reality,"[""cupboard"", ""drawer""]",1,true,mind
Avery entered the kitchen. Mia entered the kitchen. The apple is in the drawer. Avery exited the kitchen. Amelia entered the basement. Amelia exited the basement. Mia moved the apple to the pantry. Mia exited the kitchen. Avery entered the basement.,Where does Mia think that Avery searches for the apple?,drawer,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_2_enters,agent_2_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,drawer,pantry,False,memory,"[""pantry"", ""drawer""]",1,false,mind
Carter entered the kitchen. Sophia entered the kitchen. The onion is in the cupboard. Ava entered the kitchen. Sophia exited the kitchen. Ava exited the kitchen. Carter moved the onion to the treasure chest.,Where is the onion really?,treasure chest,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_0_moves_obj,agent_2_exits",false_belief,reality,False,reality,True,cupboard,treasure chest,False,reality,"[""treasure chest"", ""cupboard""]",0,true,fact
Jacob is in the workshop. Owen entered the workshop. The cucumber is in the bucket. Jacob exited the workshop. Owen moved the cucumber to the envelope. Owen exited the workshop. Alexander entered the sunroom. Alexander exited the sunroom. Jacob entered the sunroom.,Where is the cucumber really?,envelope,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc,agent_2_enters,agent_2_exits",second_order_false_belief,reality,False,reality,True,bucket,envelope,False,reality,"[""bucket"", ""envelope""]",1,true,fact
Benjamin entered the patio. Chloe entered the patio. Chloe dislikes the melon. The green pepper is in the crate. Benjamin likes the skirt. Chloe exited the patio. Benjamin moved the green pepper to the pantry. Chloe entered the pantry.,Where was the green_pepper at the beginning?,crate,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_alt_loc",false_belief,memory,False,memory,True,crate,pantry,False,memory,"[""pantry"", ""crate""]",1,true,fact
Oliver entered the garden. Evelyn entered the kitchen. Oliver exited the garden. Aria entered the kitchen. The broccoli is in the envelope. Evelyn moved the broccoli to the bucket. Aria exited the kitchen. Evelyn exited the kitchen. Aria entered the kitchen.,Where does Evelyn think that Aria searches for the broccoli?,bucket,1,"agent_2_enters,enter_agent_0,agent_2_exits,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_0_no_tom,False,second_order,False,envelope,bucket,False,reality,"[""bucket"", ""envelope""]",0,true,mind
Isabella entered the bedroom. Amelia entered the bedroom. The jacket is in the suitcase. Amelia moved the jacket to the bathtub. Isabella exited the bedroom.,Where was the jacket at the beginning?,suitcase,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,memory,False,memory,False,suitcase,bathtub,False,memory,"[""suitcase"", ""bathtub""]",0,true,fact
Amelia entered the den. Abigail entered the den. The grapes is in the box. Amelia moved the grapes to the cupboard. Ava entered the den. Amelia dislikes the coat. Abigail exited the den.,Where does Amelia think that Abigail searches for the grapes?,cupboard,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_2_enters",true_belief,second_order_0_no_tom,False,second_order,False,box,cupboard,False,reality,"[""box"", ""cupboard""]",1,true,mind
Oliver loves the eggplant. Evelyn entered the crawlspace. Evelyn loves the watermelon. Oliver entered the laundry. Evelyn exited the crawlspace. Sophia entered the laundry. The beans is in the envelope. Sophia moved the beans to the bottle. Oliver exited the laundry.,Where does Oliver think that Sophia searches for the beans?,bottle,1,"agent_2_enters,enter_agent_1,agent_2_exits,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,second_order_0_no_tom,False,second_order,False,envelope,bottle,False,reality,"[""bottle"", ""envelope""]",0,true,mind
Carter entered the closet. Hunter entered the closet. Ella dislikes the underclothes. The plum is in the pantry. Hunter moved the plum to the bathtub. Carter exited the closet. Hunter exited the closet. Carter entered the closet.,Where does Hunter think that Carter searches for the plum?,bathtub,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_1_no_tom,False,second_order,False,pantry,bathtub,False,reality,"[""pantry"", ""bathtub""]",1,true,mind
Mia entered the kitchen. Noah entered the kitchen. The tie is in the drawer. Jackson entered the kitchen. Jackson exited the kitchen. Noah moved the tie to the bottle. Mia exited the kitchen. Mia entered the kitchen.,Where was the tie at the beginning?,drawer,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_2_enters,agent_2_exits,agent_1_exits,agent_1_reenters_loc",true_belief,memory,False,memory,False,drawer,bottle,False,memory,"[""bottle"", ""drawer""]",1,true,fact
Elizabeth entered the office. Alexander entered the office. The gloves is in the bottle. Alexander moved the gloves to the box. Elizabeth exited the office. Alexander exited the office. Elizabeth entered the master bedroom. Elizabeth dislikes the celery.,Where was the gloves at the beginning?,bottle,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,memory,False,memory,False,bottle,box,False,memory,"[""bottle"", ""box""]",0,true,fact
Emma likes the sweatshirt. Emma entered the patio. Carter is in the patio. Isabella entered the TV room. Isabella exited the TV room. The raincoat is in the envelope. Carter exited the patio. Emma moved the raincoat to the pantry. Emma exited the patio. Emma dislikes the hat. Carter entered the TV room.,Where was the raincoat at the beginning?,envelope,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_2_exits,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,memory,False,memory,True,envelope,pantry,False,memory,"[""pantry"", ""envelope""]",1,true,fact
Oliver entered the sunroom. Aiden entered the sunroom. The apple is in the crate. Aiden exited the sunroom. Jackson entered the living room. Oliver moved the apple to the treasure chest. Aiden entered the living room. Jackson loves the scarf.,Where does Aiden think that Oliver searches for the apple?,crate,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_2_enters,agent_1_reenters_alt_loc",false_belief,second_order_1_tom,True,second_order,True,crate,treasure chest,False,memory,"[""treasure chest"", ""crate""]",1,false,mind
Sophia entered the front yard. Carter entered the front yard. The sweatshirt is in the bathtub. Carter moved the sweatshirt to the crate. Sophia exited the front yard.,Where does Carter think that Sophia searches for the sweatshirt?,crate,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,second_order_1_no_tom,False,second_order,False,bathtub,crate,False,reality,"[""crate"", ""bathtub""]",0,true,mind
Liam loves the jacket. Olivia entered the living room. Liam entered the living room. The strawberry is in the bathtub. Olivia moved the strawberry to the cupboard. Liam likes the strawberry. Liam exited the living room.,Where does Liam think that Olivia searches for the strawberry?,cupboard,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,second_order_1_no_tom,False,second_order,False,bathtub,cupboard,False,reality,"[""cupboard"", ""bathtub""]",0,true,mind
Oliver entered the front yard. Logan entered the front yard. Jacob entered the attic. The orange is in the box. Oliver exited the front yard. Logan moved the orange to the bathtub.,Where does Logan think that Oliver searches for the orange?,box,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_1_exits,agent_0_moves_obj",false_belief,second_order_1_tom,True,second_order,True,box,bathtub,False,memory,"[""box"", ""bathtub""]",0,false,mind
Jacob entered the back yard. Evelyn entered the back yard. The scarf is in the crate. Benjamin entered the closet. Benjamin exited the closet. Jacob moved the scarf to the bathtub. Evelyn exited the back yard.,Where does Evelyn think that Jacob searches for the scarf?,bathtub,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_2_exits,agent_1_exits",true_belief,second_order_1_no_tom,False,second_order,False,crate,bathtub,False,reality,"[""crate"", ""bathtub""]",1,true,mind
Isabella entered the pantry. Olivia entered the pantry. The asparagus is in the bucket. Isabella moved the asparagus to the bottle. Olivia exited the pantry. Isabella exited the pantry. Alexander entered the pantry. Olivia entered the pantry.,Where does Olivia think that Isabella searches for the asparagus?,bottle,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,second_order_1_no_tom,False,second_order,False,bucket,bottle,False,reality,"[""bottle"", ""bucket""]",0,true,mind
Ella entered the attic. Aria entered the attic. The undershirt is in the bottle. Ella moved the undershirt to the envelope. Aria exited the attic.,Where does Ella think that Aria searches for the undershirt?,envelope,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,second_order_0_no_tom,False,second_order,False,bottle,envelope,False,reality,"[""bottle"", ""envelope""]",1,true,mind
Jacob hates the slippers. Jacob entered the dining room. William entered the dining room. Jack entered the dining room. The scarf is in the bucket. William moved the scarf to the envelope. Jack exited the dining room. William exited the dining room. Jacob exited the dining room. Jack entered the playroom.,Where was the scarf at the beginning?,bucket,1,"agent_2_enters,enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc,agent_2_exits",second_order_false_belief,memory,False,memory,False,bucket,envelope,False,memory,"[""bucket"", ""envelope""]",0,true,fact
Amelia is in the crawlspace. Amelia loves the pajamas. Sophia entered the crawlspace. The grapefruit is in the pantry. Amelia moved the grapefruit to the treasure chest. Sophia hates the trousers. Sophia exited the crawlspace. Sophia entered the cellar.,Where will Amelia look for the grapefruit?,treasure chest,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_1_reenters_alt_loc",true_belief,first_order_0_no_tom,False,first_order,False,pantry,treasure chest,False,reality,"[""pantry"", ""treasure chest""]",1,true,mind
Jack entered the workshop. Hunter entered the workshop. The gloves is in the pantry. Jack dislikes the orange. Jack moved the gloves to the bucket. Hunter exited the workshop.,Where is the gloves really?,bucket,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,reality,False,reality,False,pantry,bucket,False,reality,"[""pantry"", ""bucket""]",1,true,fact
William entered the laundry. Oliver entered the laundry. The t-shirt is in the pantry. William exited the laundry. Oliver moved the t-shirt to the drawer.,Where does William think that Oliver searches for the t-shirt?,pantry,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,second_order_0_tom,True,second_order,True,pantry,drawer,False,memory,"[""pantry"", ""drawer""]",0,false,mind
William likes the cabbage. William entered the living room. Evelyn entered the living room. Evelyn loves the pineapple. The onion is in the drawer. Evelyn moved the onion to the treasure chest. William exited the living room.,Where will William look for the onion?,treasure chest,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,first_order_0_no_tom,False,first_order,False,drawer,treasure chest,False,reality,"[""treasure chest"", ""drawer""]",0,true,mind
Oliver dislikes the scarf. Nathan entered the living room. Isabella entered the living room. The persimmon is in the crate. Nathan exited the living room. Oliver entered the living room. Isabella moved the persimmon to the bottle.,Where will Nathan look for the persimmon?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_2_enters",false_belief,first_order_0_tom,True,first_order,True,crate,bottle,False,memory,"[""bottle"", ""crate""]",1,false,mind
